,food,store_name,addr,tel,re_rank1,re_rank2,re_rank3,re_rank4,re_rank5,re_visitor
1568,잡채,고미정,서울 서대문구 연희로26길 28,010-2105-0155,음식이 맛있어요 414,친절해요 158,재료가 신선해요 155,가성비가 좋아요 118,단체모임 하기 좋아요 96,고미정에 주말 점심시간에 방문해서 쌀밥 정식과 게장 정식을 먹었는데 너무 만족스러웠어요. 음식이 전체적으로 간이 딱 맞았고 특히 간장게장은 최고였어요. 야외에서 보는 뷰도 좋아서 즐거운 시간 보낼 수 있었습니다
1569,잡채,한옥집김치찜 본점,서울 서대문구 통일로9길 12 1층 한옥집김치찜본점(서대문김치찜),02-362-8653,음식이 맛있어요 1071,양이 많아요 276,가성비가 좋아요 254,친절해요 178,특별한 메뉴가 있어요 177,"눈보라를 헤치고 기대하고 갔는데 정말 만족 120%한 맛이었습니다!어쩜 김치와 고기 그리고 치즈 계란말이까지 완벽한지요 최고!! 가격도 최근에 인상되었다곤 하나 요즘 물가와 인상한 가격에 이 맛이면 인정이죠~다만 이런 부분이 개선되면 진짜 더 좋겠어요.사실 처음에 남자 사장님이 기분 나쁘게 말하고, 중간에 이모님들한테 손님 다 듣게 뭐라고 혼내서 맛있어도담에 안와야지 생각이 들었는데 그래도 이모님들이 중간에 친절하게 서빙해주시고 잘 응대해주셔서 마음이 풀렸습니다. 너무 맛있었어서 담엔 김치찌개 먹으러갈건데 이런 부분 개선되면 좋겠습니다^^"
1570,잡채,노랑저고리,서울 서초구 서초대로73길 9 타임빌딩 5층,02-534-5300,음식이 맛있어요 665,단체모임 하기 좋아요 330,친절해요 323,매장이 넓어요 308,가성비가 좋아요 304,강남에 볼일이 있어 갔다가 한식집 찾아갔는데5층에 있더라구요매장도 넓고 룸이 많아 행사로 모임하기 좋을듯해요음식도 정갈하고 맛있었어요굴비 좋아하는 딸이 굴비 너무 맛있다고 좋아라하네요좋아요~
1571,잡채,송죽장,서울 영등포구 문래로 203,02-2678-1323,음식이 맛있어요 1851,친절해요 466,매장이 넓어요 403,특별한 메뉴가 있어요 383,재료가 신선해요 338,기대를 너무 많이했는지 진짜 너무 맛있다 그 정도는 아니었지만... 탕수육 꽤 맛있는 편이고 고추짬뽕도 푸짐해요. 여기 아니면 못먹겠다 싶을 맛은 아니어도 한번쯤 영등포 가시면 들러서 옛날 갬성 찾아 탕수육 먹기 좋은 것 같습니당. 컵에 립스틱이 묻어 있어서 기부니가 상해서 좀 덜 맛있게 먹었는지도 모르겠습니당. 브레이크타임 끝나고 10분뒤쯤 갔는데 자리가 거의 만석 실화고추삼선짬뽕은 해물보다는 버섯이 많은 짬뽕이니해물에 큰 기대 안하시고 버섯 좋아하시는 분들께 추천드려요.연태고량주가 탕수육이랑 찰떡으로 어울려서둘이 연태 중짜 각 일병씩 깔끔하게 먹고 왔어요.첫 방문이라 중국집의 가장 기본인 탕수육 시킨거라담엔 다른 요리를 시켜서 고량주 큰 사이즈 한병씩 뿌셔야 겠어요.풉
1572,잡채,제일분식,서울 강북구 숭인로 65-3,0507-1364-7334,음식이 맛있어요 798,가성비가 좋아요 506,친절해요 250,혼밥하기 좋아요 206,양이 많아요 133,마늘 진짜 좋아하는데 떡볶이에서 마늘 향이 많이 나는 걸 보니 다진 마늘 넣으시나 봐요.달지 않고 매콤해서 딱 제 스타일이고 개인적으로 쌀떡 별로 안 좋아하는데 여기 떡은 쌀인지 밀인지 헷갈릴 정도로 밀떡처럼 부드러우면서 쌀떡처럼 쫄깃해요떡볶이 안에 들어있는 어묵은 두꺼운 어묵인데 저는 얇은 주름 어묵파라 살짝 아쉬웠습니다ㅋ꼬마 깁밥을 떡볶이 국물에 찍어 먹으니 좋았고 기본으로 주시는 어묵 국물은 다시마 향이 강하고 짭쪼름 하니 넘 맛있어서 리필해서 먹었고 잡채도 너무 맛있었어요튀김은 미리 튀긴 상태로 재벌 안하고 그냥 나오다 보니 차갑고 눅눅해서 아쉬웠습니다.가족분들이 하시는 것 같은데 모두 친절하세요
1573,잡채,사대부집 곳간,"서울 영등포구 여의대로 24 전경련회관 50, 51F",02-2055-4441,음식이 맛있어요 355,뷰가 좋아요 335,특별한 날 가기 좋아요 154,재료가 신선해요 135,매장이 넓어요 134,예약후 대기없이 이용했구요오픈하자 마자 들어가서 더더 깔끔한 음식 만났답니다일인일메뉴 깔끔하고 대접하고 싶은분 부모님 같이 오면 좋은곳 같아요세미뷔페 이용가능해서 연어샐러드 고고 했쥬채소도 많고 다른제육이랑 닭도 있고 종류별로 다 맛보고 왔어요밥량이 너무 많아 남기기 너무 아까웠답니다장어가 쫄깃한 식감에 좋았구요전복갈비찜 달달한 간장양념에 갈비살살 녹았어요갈비찜이랑 장어구이가 젤 맛났어요담에 또 오자 정도는 아니구한번쯤 와서 같이 먹을만한 곳 인거 같아요잘먹고 갑니다
1574,잡채,하모,서울 강남구 언주로 819 2층 하모,02-515-4266,음식이 맛있어요 126,재료가 신선해요 92,친절해요 87,매장이 청결해요 50,특별한 메뉴가 있어요 49,음식이 정갈하고 깔끔해서 더부룩하지 않아요! 조용한 분위기와 음식 나오는 속도도 적당하고 룸으로 되어있어서 차분하며 프라이빗한 식사가 가능합니다. 중요한 손님 접대나 상견례에도 적합한 장소일것같아요! 잘 먹고갑니다 
1575,잡채,산들해 송파점,서울 송파구 위례성대로 6 현대토픽스 2층,02-448-3457,음식이 맛있어요 1029,매장이 넓어요 365,단체모임 하기 좋아요 352,재료가 신선해요 343,친절해요 296,"보는 반찬 아닌 먹는 반찬으로 푸짐한 한정식이 생각나면 가는 곳.따끈한 돌솥밥에 통통 갈치와 조기구이, 등딱지 있는 간장게장, 양배추쌈, 김, 샐러드, 잡채, 콩비지, 따뜻한 전, 가지 나물, 오이 무침 등호불호 없는 음식으로만 나와요.다 리필도 된다는데 이미 많이 줘요.점심 피크타임에 도착해 기다리니너무 시끄럽고 울려 정신이 없었지만한시 반 넘어가니 좀 진정(?)이 되더라구요.밥이 맛있어서 불편함도 잊을 정도.주차는 지하5층까지만 잘 내려가면키 받아서 기계주차 해주세요.나물 도시락(?) 보고 주문해와봤는데재료는 좋고 간은 기본간으로만슴슴하니 설탕 노노.어르신들도 드시기 딱 좋아요. 며칠 동안 비빔밥처럼 잘 먹었어요.이런 좋은 한정식 먹게 해주셔서 감사해요!"
1576,잡채,대가방 본점,서울 강남구 봉은사로 333 모아엘가 퍼스트홈 1층,0507-1467-6336,음식이 맛있어요 497,특별한 메뉴가 있어요 157,친절해요 141,재료가 신선해요 102,매장이 넓어요 94,"유튜브 쇼츠에 대가방 탕수육이 떠서 알게됬어요ㅋㅋ다양한 리뷰가 있었지만, 다행스럽게도 기대한 만큼 두 메뉴 다 맛있고 양도 작지 않았어요! 친절하고 음식도 너무 늦지 않은 텀으로 나와서 잘먹고 갑니다대부분 둘이 온 테이블은 나이불문 남녀관계 없이 이렇게 시키시더라구요ㅎㅎㅎㅎ주차는 발렛이라긴 보단 식사 한시간하는데(2시간 가능) 주차비 현금 사천원이라 생각하심 됩니다~"
1577,잡채,미건테이블,서울 광진구 동일로 260,0507-1409-0004,음식이 맛있어요 222,재료가 신선해요 212,친절해요 127,특별한 메뉴가 있어요 115,특별한 날 가기 좋아요 107,사장님께서 웃으면서 맞이해주시고 친절하게 응대해 주시며 음식 설명도 해주시고따뜻하고 신선하고 너무 맛있었어요.3시간 동안 즐거운 이야기 나누며 다 먹었어요.행복한 시간 감사했습니다.오후에 사장님 혼자 하시느라 힘드셨죠?감기 조심하세요특별한 날 지인들과 함께 식사하시기 좋은 장소입니다. 추천합니다
1578,잡채,가담,서울 강남구 언주로167길 35,02-545-5163,음식이 맛있어요 345,특별한 메뉴가 있어요 117,재료가 신선해요 90,친절해요 81,양이 많아요 38,"역시는 역시! 이번에 가담 요리 이것저것 먹어봤는데 다 준수하네요. 탕수육은 약간 꿔바로우처럼 얇고 누룽지 비삭, 난자완스는 은은하게 짜장의 맛이 나네요? 크림새우도 느끼하지 않고 바삭하고 깐풍기도 잘 볶아졌어요.기스면이랑 짬뽕도 국물이 깔끔하니 맛있었는데, 짜장은 달달한 보통의 수준. 서비스로 옥수수빠스도 주는데 질긴 편이지만 그래도 오랜만에 먹어 좋았어요!"
1579,잡채,마지,서울 종로구 자하문로5길 19,0507-1418-5228,음식이 맛있어요 114,재료가 신선해요 86,친절해요 79,특별한 메뉴가 있어요 76,인테리어가 멋져요 29,"맛있고 건강하고, 사장님이 넘 친절하셔요~!예약할 때도 최대한 신경써주시고, 반찬 부족하다고 말씀드릴랬는데 친절하게 많이 담아주셨어요 ㅎㅎㅎ 엄마 마음 아니냐며 얘기할 정도로 음식도, 기억도 좋은 곳입니다! 원래 리뷰 잘 안 쓰는데 넘 감사해서 자발적으로 리뷰써요앞으로도 잘 되었음 좋겠어요♡"
1580,잡채,인사동 촌,서울 종로구 인사동14길 19,02-720-4888,음식이 맛있어요 148,친절해요 60,인테리어가 멋져요 56,차분한 분위기에요 54,매장이 넓어요 53,"고풍스러운 한옥에서 푸근한 정성이 가득 담긴 힐링 한끼를 하고 싶으신 분들은 주목해 주세요서촌정식 2인 주문하면 간장돼지불고기, 쌈채소, 훈제오리, 전, 새우튀김, 잡채, 야채샐러드, 가자미구이, 소라무침, 된장찌개 외에 무려 5가지 반찬이 더 나옵니다. 대박일단 냄새부터 침샘폭발양념 감칠맛도 최고! 재료 하나하나 신선하고 몸에 좋은 건강한 맛이 납니다짜지않고 간도 딱 맞아서 부담 없이 술술 들어갑니다. 밥도둑들 다 모였어요. 모든 음식이 식지 않고 따끈하게 데워져 나와서 더 좋았습니다.쌈지길 바로 근처라 볼거리 가득특히 외국인 친구나 부모님과 인사동 데이트하실 때 데려가시면 칭찬과 사랑 듬뿍 받으실 한옥과 정원이 잘 꾸며진 전통 한정식집이었어요"
1581,잡채,설가온,서울 종로구 세종대로 175 세종문화회관 지하1층 설가온,02-733-3276,음식이 맛있어요 394,친절해요 222,재료가 신선해요 213,차분한 분위기에요 190,단체모임 하기 좋아요 178,"세종문화회관에 공연 보거나 근처 경복궁, 경희궁에 나오는 날에 들르곤 하는 데이트 코스에요. 룸으로 되어있어서 프라이빗하고 음식 구성이나 맛이 정성스러운 편이에요. 전채 부터 후식까지 깔끔합니다. 음식 하나하나 정성담겨서 대접할 일이 있을 때 방문하면 좋을 것 같아요."
1582,잡채,필녀의 한정식,서울 송파구 동남로 308 KOBA빌딩,0507-1446-5560,음식이 맛있어요 246,재료가 신선해요 141,친절해요 107,양이 많아요 82,단체모임 하기 좋아요 80,평일점심 힌정 필정식 2만 3천원 먹었는데이렇게 잘나와요 게다가 음식이 모두 순하면서맛깔나요 플레이팅도 간결하고 가성비 훌륭공간도 넒고 쾌적 여러 단체모임이나 회식 돌잔치상견례 기념일 등 추천해요 주차가능#참멋맛기행
1583,잡채,천미미 구로점,서울 관악구 시흥대로 552 석천빌딩 2층,0507-1370-0810,음식이 맛있어요 1157,친절해요 578,매장이 넓어요 562,단체모임 하기 좋아요 544,재료가 신선해요 462,천미미에서 어향동고랑 차돌짬봉 옛날 볶음밥을 주문했어요! 와 진짜 쫄깃하고 맛나더라구요 차돌짬뽕은 너무 양이 많고 불맛 가득한 ~~ 존맛 짬뽕이었어요 옛날 볶음밥도 양 많구 재료가 듬뿍 들어가있어서 맛이 일품이었습니당 다음에 또 오려구요! 아 그리구 룸에서 먹을 수 있어서 넘 좋았답니다!
1584,잡채,갸우뚱,서울 종로구 대학로9길 25,0507-1476-9037,음식이 맛있어요 862,특별한 메뉴가 있어요 374,친절해요 338,인테리어가 멋져요 226,재료가 신선해요 216,"12시 땡하고 들어갔더니 대기 없어서 바로 입장했고,세팅과 동시에 일회용 앞치마도 주셔서 센스 있었어요사진에 없는데 짜장미엔이랑 연태고량주가 아주 잘 어울렸어요꿔바로우는 쫄깃한 식감보다는 단단해서 다소 아쉬웠어요.해물누룽지탕과 샤오롱바오는 또 먹고 싶은 메뉴에요!!"
1585,잡채,중화복춘,서울 마포구 동교로 220-7 101호,0507-1436-2209,음식이 맛있어요 349,특별한 메뉴가 있어요 196,친절해요 169,재료가 신선해요 155,인테리어가 멋져요 100,"런치 메뉴로 크림새우와 탄탄면, 가지볶음 덮밥을 먹었는데 메뉴 하나하나 평소 먹던 중식과는 퀄리티가 다른 고급스러움이었어요!! 진짜 요리를 먹는거 같고 탄탄면 정말 너무 맛있어요 강추입니다 따뜻한 차도 종류를 선택할 수 있어 정말 좋았어요"
1586,잡채,툇마루밥상,서울 송파구 송파대로 111 파크하비오 205동 211호,02-409-6979,음식이 맛있어요 615,재료가 신선해요 192,친절해요 189,양이 많아요 169,단체모임 하기 좋아요 141,문정동에서부터 자주 갔던 곳인데 가게 이전 했더라구요 이전보다 더 맛있게 잘먹었어요 엄니도 맛있게 드셔서 기분 좋게 식사 하고 나왔어요 ~ 평일인데도 근처 회사가 많아서 그런지 북적북적 했어요
1587,잡채,녹원쌈밥 연희점,서울 서대문구 연희로25길 22,02-336-9483,음식이 맛있어요 747,재료가 신선해요 474,친절해요 234,양이 많아요 131,가성비가 좋아요 112,"신선한 쌈야채 마음껏 먹을 수 있는 연희동 쌈밥 맛집!제육볶음+오징어볶음+표고버섯의 삼합이 아주 굳굳!같이 나오는 반찬들도 다 맛있고, 쌈야채도 정말 신선하고 건강식 먹고 싶을때 항상 찾게 되는 곳!또 올게요~!!"
