food,store_name,addr,tel,re_rank1,re_rank2,re_rank3,re_rank4,re_rank5,re_visitor
황태구이,산채가 한정식 먹골본점,서울 중랑구 동일로157길 30 산채가 (7호선 먹골역5번 6번 출구 사이로 도보3분),0507-1485-1168,음식이 맛있어요 694,건강한 맛이에요 358,재료가 신선해요 321,반찬이 잘 나와요 319,메뉴 구성이 알차요 218,산채가는 정말 구성이 좋은 정식이 있어용!제육에 황태구이 더덕구이~ 거기에 1인 1마리씩생선구이에 된장찌개까지 나온다니~음식 양념이 다 맛있고 반찬들도 간도 다 좋고 맛있어영!일단 밥이 가마솥밥이라서 게임끝입니당~ 짱 앗너무 푸짐해서 배터지게 먹구왔네용!재방문의사 또 있습니당~
황태구이,산들해 송파점,서울 송파구 위례성대로 6 현대토픽스 2층,02-448-3457,음식이 맛있어요 1029,매장이 넓어요 365,단체모임 하기 좋아요 352,재료가 신선해요 343,친절해요 296,"보는 반찬 아닌 먹는 반찬으로 푸짐한 한정식이 생각나면 가는 곳.따끈한 돌솥밥에 통통 갈치와 조기구이, 등딱지 있는 간장게장, 양배추쌈, 김, 샐러드, 잡채, 콩비지, 따뜻한 전, 가지 나물, 오이 무침 등호불호 없는 음식으로만 나와요.다 리필도 된다는데 이미 많이 줘요.점심 피크타임에 도착해 기다리니너무 시끄럽고 울려 정신이 없었지만한시 반 넘어가니 좀 진정(?)이 되더라구요.밥이 맛있어서 불편함도 잊을 정도.주차는 지하5층까지만 잘 내려가면키 받아서 기계주차 해주세요.나물 도시락(?) 보고 주문해와봤는데재료는 좋고 간은 기본간으로만슴슴하니 설탕 노노.어르신들도 드시기 딱 좋아요. 며칠 동안 비빔밥처럼 잘 먹었어요.이런 좋은 한정식 먹게 해주셔서 감사해요!"
황태구이,마드레,서울 강동구 동남로 710,02-486-0852,음식이 맛있어요 442,친절해요 127,주차하기 편해요 120,재료가 신선해요 110,인테리어가 멋져요 76,오랫만에 가족모임으로 식사했어요 휴가나온 아들이 반찬리필까지 해서 맛있게 먹었습니다 좌석도 아늑합니다
황태구이,고향집,서울 강남구 언주로134길 17 1층,02-543-6363,음식이 맛있어요 208,친절해요 72,재료가 신선해요 55,가성비가 좋아요 52,양이 많아요 51,서울시내최고청국장&보쌈#흥해리#고향집
황태구이,먹고을밥상,서울 도봉구 덕릉로 268,0507-1476-0736,음식이 맛있어요 477,친절해요 234,매장이 넓어요 189,재료가 신선해요 177,매장이 청결해요 171,한우 불고기 전골 채소가 많고 양도 많았어요 고기도 부드러운 편이고 매장도 넓고 주차도 편해서 아주 잘 먹고 왔네요. 넓~어가지고 가족모임하기 좋겠더라구요솥밥이나 청국장 코다리조림 등도 많이들 드시더라구요. 담에는 그런것도 먹어보려구요^^
황태구이,꽃밥에피다,서울 종로구 인사동16길 3-6,0507-1362-0276,재료가 신선해요 1241,음식이 맛있어요 1121,특별한 메뉴가 있어요 933,친절해요 749,특별한 날 가기 좋아요 588,"캐치테이블로 미리 예약한 후 방문한 미슐랭 빕구르망 식당, '꽃, 밥에피다'📌 스페셜 유기농 한우 떡불고기 코스1. 입맛다심 : 김부각, 새송이버섯부각2. 유기농 감자 스프3. 유기농 옥수수 드레싱을 곁들인 샐러드4. 마감태전, 물김전, 팽이버섯전 그리고 장김치5. 과일채소 냉채6. 고추잡채7. 눈개승마 나물밥 & 유기농 한우 떡불고기8. 국화차, 호박식혜, 들깨엿강정, 유과, 약과가장 먼저 한옥 인테리어, 청결하고 깔끔한 테이블이 좋은 인상을 주었다.코스로 나오는 음식 모두 정갈하고 건강하게 맛있었다.개인적으로는 감자 스프와 샐러드가 너무 맛있었다.그리고 무엇보다 직원 분들이 다들 빠르게 코스를 챙기고 정말 친절했다👍특별한 날 가족 모임 장소로 강추!재방문 의사 완전 있다!"
황태구이,무지개호프,서울 종로구 창신길 12,02-763-0384,음식이 맛있어요 118,특별한 메뉴가 있어요 74,친절해요 53,기본 안주가 좋아요 31,대화하기 좋아요 21,무지개호프 갑오징어는 진짜 물건이네요! 저희 5명이 갔는데 남겼어요. 심지어 저녁대용으로 간건대ㅋ 양도 많고 알배추쌈과 특제마요네즈소스가 정말 잘 어울려요. 다음번에도 사람들 좀 모아서 가야겠어요. 두세명이 가면 배터질듯ㅋ
황태구이,산들해반포,서울 서초구 반포대로 287 고속터미널역 G1 출구,02-537-0113,음식이 맛있어요 841,매장이 넓어요 286,단체모임 하기 좋아요 280,가성비가 좋아요 254,재료가 신선해요 245,가성비는 좋아요직원 분은 바빠서 그런지 아주 불친절ㅠ음식은 평범 합니다엄청 맛있는 건 아니지만 가짓수가 많아요!어르신들이 많더라구요모임도 많이 하시는데소규모 의 인원은 예약도 안 되네요 ㅠ
황태구이,황태본가,서울 영등포구 국제금융로2길 37 S-TRENUE,02-786-8307,음식이 맛있어요 246,친절해요 73,가성비가 좋아요 70,혼밥하기 좋아요 61,양이 많아요 58,"집밥 반찬이 나오는 황태구이 맛집🍭맛- 구이 양념이 물리지 않게 적당히 매운단맛이라 좋은 것 같고 국물 시원하고저는 1인가구라서 반찬이 구성이 정말 마음에 드네요단 밥은 찰진밥 고슬고슬한 밥은 아닙니다단, 떡볶이가 차갑지 않으면 좋겠어요🍭인테리어- 생각보다 규모가 큽니다🍭서비스 외 기타-혼밥 가능 국하나만 주문해도 모든 반찬 주셔서 좋아요, 컵이나 후추통 같은 것이 깨끗하면 더 좋을 것 같다라는 생각을 해봅니다"
황태구이,다북어국,서울 마포구 양화로6길 9-6 서교동 복합주택,02-3141-0100,음식이 맛있어요 245,친절해요 73,혼밥하기 좋아요 67,가성비가 좋아요 65,재료가 신선해요 61,"대기줄있는거 보고 꼭 가보자 했던곳! 합정 다북어국~집밥먹는거 처럼 밑반찬도 북어국도 속이 편하고황태구이도 가시도 많지않아 점심 한끼 든든하게 먹고왔어요, 구이도 국도 먹고싶다면 황태구이메뉴 추천~"
황태구이,육목원,서울 서초구 서초대로78길 46 익산빌딩1층 육목원,0507-1494-7123,음식이 맛있어요 328,친절해요 218,재료가 신선해요 160,매장이 청결해요 158,단체모임 하기 좋아요 139,오랜만에 와이프랑 회사 끝나고 고급진 곳에서 데이트 하려고 찾아온 곳! 고기 퀄리티 말해뭐해ㅎㅎ 다 구워주셔서 너무 좋았다는! 룸이여서도 좋았고ㅎㅎ 나가다 보니까 직장인인데 소개팅하시더라구여ㅎㅎ 꼭 성공하시길! 된장라면은 꼭 드시구여
황태구이,산들해 양재점,서울 서초구 강남대로 213 엘타워 지하1층,02-579-3457,음식이 맛있어요 696,단체모임 하기 좋아요 240,매장이 넓어요 237,재료가 신선해요 231,가성비가 좋아요 208,오랜만에 갔는데정식이 2천원오른고생선이 좀 작아졌지만여전히 고퀄의 한정식최고입니다5인이상만예약이된다고해서12시 40분쯤도착해서13시 20분쯤 입장했습니다.13시 20-30분이면대기없이 입장가능할것 같습니다.
황태구이,두부촌,서울 성북구 안암로 43,0507-1323-5269,음식이 맛있어요 398,친절해요 117,재료가 신선해요 100,주차하기 편해요 88,양이 많아요 75,"완전 대만족.. 음식 자극적이지 않고 맛있고, 두부가 진짜 맛있어요. 동네 맛집을 발견해버린느낌 ♥️ 재방문 예정입니당 + 주차되는거 너무 좋음"
황태구이,우리콩순두부,서울 강북구 삼양로173길 46,02-995-5918,음식이 맛있어요 942,재료가 신선해요 377,친절해요 372,양이 많아요 215,가성비가 좋아요 181,대기업회장엄마🦁회사언니들하고 도선사에 올라갔다 우리콩순두부 🥄워낙 콩요리 유명한 집이라 맛있는 두부 먹으로 갔어요.올여름 우리콩순두부 집 콩국수를 못 먹어서 아쉬웠는데 …역시 두부가 맛있어요.
황태구이,전주식당,서울 종로구 수표로20길 16-17,0507-1402-5385,음식이 맛있어요 398,친절해요 123,양이 많아요 105,가성비가 좋아요 97,재료가 신선해요 82,"갈치랑 고등어 백반으로 시켰는데 살이 통통하고 야들야들한게 너무 맛있었어요!!손밭 한숟갈 떠서 짭조름한 생선 올려서 한입, 된장찌개에 밥비벼서한입너무 맛있게 잘먹고 왔네요ㅜㅜ주기적으로 한번씩 방문할것 같아요!!"
황태구이,김북순큰남비집 신사본점,서울 강남구 압구정로2길 15 신사아이빌,02-543-9024,음식이 맛있어요 475,친절해요 171,양이 많아요 146,가성비가 좋아요 131,혼밥하기 좋아요 116,"김치찌개 속 김치가 푹 끓여져 흐들흐들한 게 딱 제 스타일! 국물은 좀 많이 짠 편이긴한데 그래서 찌개 느낌 낭낭해요.계란찜같는 건 양도 많고 오징어, 날치알이 들어서 톡톡 터지는 식감도 좋아요.순두부찌개는 오징어 맛이 강하게 느껴지는 국물인데 적당히 칼칼하니 맛있어요."
황태구이,먹고을전주콩나물국밥 묵동본점,서울 중랑구 중랑역로 268,02-977-0038,음식이 맛있어요 1349,재료가 신선해요 320,친절해요 286,양이 많아요 266,가성비가 좋아요 253,꼬막비빔밥 맛있었고 돌솥으로 먹으니 더 맛있었어요반찬이 다 맛있어요~황태구이만 좀 짜구..서빙해주시는분만 좀 불친절 ㅠ (안경쓰신분..그릇을 던지며 주고감..)사람이 많아서 바쁘신거같긴한데.. 어디앉으라는 말도 없고 앉는지 물어봐두 대답도 없고.. 뭐 물어봐두 답은 없이 상닦고 계시다가 음식오면 던지고 가는데..친절까진 아니더라두 그릇은 잘 두고 가심 좋을거같습니다.
황태구이,시래향,서울 서초구 사임당로 66 시래향,02-521-8350,음식이 맛있어요 177,재료가 신선해요 85,친절해요 74,매장이 청결해요 44,차분한 분위기에요 35,가끔 이용하는데 정갈하고 맛있고해서 모임도하고 이용하는 집이다 교대정문앞에 위치한곳이다
황태구이,한일식당,서울 종로구 수표로20길 16-17,02-2279-7343,음식이 맛있어요 331,친절해요 123,가성비가 좋아요 108,양이 많아요 101,재료가 신선해요 69,솥밥을 주신다는 큰 메리트가 있습니다.요즘같은 고물가 시대에 만원 초반대로 큼직한 생선과 반찬과 찌개까지 풍성한 차림입니다.다만 위생은 감안하셔야 될 것 같습니다.솥밥 밥은 너무 찰지고 맛있고 그 후에 누룽지도 정말 고소합니다. 솥밥 때문에 재방문하게 될 것 같네요
황태구이,태림산채정식,서울 도봉구 노해로60길 32 1층,02-998-5468,음식이 맛있어요 376,재료가 신선해요 182,친절해요 129,매장이 청결해요 66,특별한 메뉴가 있어요 58,반찬이 다 맛있어요! 근데 동동주도 진짜 맛있었어요. 술 안 좋아하는데도 한잔 원샷했네요..!!!!
황태구이,북촌손두부,서울 중구 남대문로 25-18 1층 북촌손두부,02-779-7979,음식이 맛있어요 147,재료가 신선해요 66,친절해요 62,가성비가 좋아요 53,양이 많아요 36,진로 캐릭터들로 아기자기하게 한쪽 벽이 잘 꾸며져있습니다.피규어 좋아하시는분이라면 엄청 좋아하실겁니다.재료도 푸짐하게 들어가있어서 굴이 먹고 남을정도였어요.직장동료들과 재방문할 예정입니다.
황태구이,최가네손두부,서울 노원구 동일로242길 21,02-931-8635,음식이 맛있어요 389,친절해요 127,재료가 신선해요 93,가성비가 좋아요 84,매장이 넓어요 82,"김치찌개 맛집이네요집밥생각날때 좋을듯 합니다친절하시고,청국장도 마지막 국물까지 싹 비웠어요파전도 돌판에 주셔서 다 먹을 때까지따뜻하고 바삭하세요"
황태구이,곤드레딱주기곤드레집,서울 성북구 성북로 12-3,02-764-5959,음식이 맛있어요 356,재료가 신선해요 147,친절해요 79,단체모임 하기 좋아요 65,가성비가 좋아요 49,근처갔다가 점심으로 들렸어요자리는 있으나 상 치우는데 시간이 걸려 조금 기다렸어요 곤드레솥밥 주문했어요솥밥집이에요 된장찌개도 맛나고 반찬도 맛나고 다 맛나요 근처가면 밥다운 밥 먹으러 또 갈거에요
황태구이,온마을,서울 종로구 삼청로 127 온마을,02-738-4231,음식이 맛있어요 185,친절해요 69,재료가 신선해요 61,가성비가 좋아요 32,특별한 메뉴가 있어요 31,두부에 진심인 삼청동 맛집입니다. 전골이 서너가지가 있는데 해장하기에는 두부버섯전골이 말간 국물에 딱인 것 같습니다. 파전은 약간 튀김느낌이고 동동주를 시키면 주전자에 주시는데 정말 잘 어울리네요. 친절하고 기분 좋아지는 음식점입니다.
황태구이,더맛있는밥집 이촌점,서울 용산구 이촌로 278-1 B1F,02-795-5222,음식이 맛있어요 223,재료가 신선해요 83,친절해요 60,혼밥하기 좋아요 41,매장이 청결해요 40,집밥처럼 맛나요!!
황태구이,담양에초대,서울 관악구 남현1길 38-10 2층,02-588-1488,음식이 맛있어요 155,친절해요 68,단체모임 하기 좋아요 50,재료가 신선해요 47,매장이 넓어요 47,부모님 모시고갔는데 입맛까다로우신 엄마도 만족 하셨어요! 음식마다 설명도 해주시고 직원분들도 친절하시고 가성비 좋습니다!!😍
황태구이,정순화황토방청국장 롯데백화점 노원점,서울 노원구 동일로 1414 9층,02-950-2955,음식이 맛있어요 415,친절해요 137,재료가 신선해요 128,매장이 청결해요 110,주차하기 편해요 67,점심때 청국장과 보리밥집 은행사거리점이 없어져서 아쉬웠는데 저녁에 롯데에서 청국장집을 발견했네요~ a정식세트로 2인분 주문했는데 정말 배부르게 먹었어요~보쌈고기도 연하고 나물류도 신선하고 쌈도 한번더 달라고했는데 서빙하시는 분들도 친절하셨어요~
황태구이,풍원,서울 송파구 위례성대로22길 8,0507-1401-5919,음식이 맛있어요 142,재료가 신선해요 63,친절해요 48,양이 많아요 26,단체모임 하기 좋아요 22,"정말 너무너무 맛있어요~♡제 인생을 통틀어 먹은 아구찜 중에 최고 투탑 중 한 곳입니다~낙지볶음도 진짜 예술이예요.원산지표시에는 냉동낚지 라고 써 있는데, 낙지 생물 수족관에서 꺼내 바로 손질해서 요리해주시더라구요~낙지는 진짜 부드럽고 쫀득하고, 엄청 매워요ㅎ두 가지 양념이 같은 곳도 많은데, 여기는 두 양념이 아예 달라서 더 맛있네요^^아구찜에 콩나물이 많이 없고, 아구 양도 푸짐~ 살도 통통♡입 짧으신 저희 어머니께서도 완공기(한 그릇) 하셨어요^^나오는 반찬도 하나같이 다 맛있어요~양이 푸짐해서 결국 다 못먹고 포장 부탁 드렸는데, 너무 친절하게 말씀해주셨어요!진짜 최고예요♡-♡진짜 오래된 맛집 맞나보네요~❤️😍👍사장님 연세가 많으시던데, 오래오래 영업하셨으면 좋겠어요!"
